id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,4,-2.1,-2.114545583724976,-2.1460623741149902,0.0145455837249759,greedy,1,1,LiCr2O4
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_3,4,-2.1,-2.082426071166992,-2.1577799320220947,0.0175739288330079,greedy,1,1,LiCr2O4
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_2,4,-2.1,-2.0716333389282227,-2.159709215164185,0.0283666610717774,greedy,1,1,LiCr2O4
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_3,4,-2.1,-2.070984363555908,-2.1625735759735107,0.0290156364440918,greedy,1,1,LiCr2O4
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_3,4,-2.1,-2.134197473526001,-2.151050090789795,0.0341974735260008,greedy,1,1,LiCr2O4
job_068_Cr_fe_-1.051_n4_generated_crystals_cif__gen_0,4,-2.1,-2.135910987854004,-2.138373851776123,0.0359109878540038,greedy,1,1,LiCr2O4
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_3,4,-2.1,-2.140218734741211,-2.149548053741455,0.0402187347412108,greedy,1,1,LiCr2O4
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0,4,-2.1,-2.0575990676879883,-2.2454543113708496,0.0424009323120118,greedy,0,0,LiCr2O4
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_2,4,-2.1,-2.143622875213623,-2.1442270278930664,0.0436228752136229,greedy,1,1,LiCr2O4
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_2,4,-2.1,-2.0552711486816406,-2.204536199569702,0.0447288513183594,greedy,0,0,LiCr2O4
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_3,4,-2.1,-2.146713256835937,-2.1547746658325195,0.0467132568359369,greedy,1,1,LiCr2O4
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_1,5,-2.1,-2.092867136001587,-2.1052308082580566,0.0071328639984131,greedy,1,1,LiCr2O4
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_2,5,-2.1,-2.092688798904419,-2.0271286964416504,0.0073112010955811,greedy,1,1,LiMn2O4
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_1,5,-2.1,-2.111908197402954,-1.907696962356568,0.011908197402954,greedy,0,0,LiMn2O4
job_012_Cr_fe_-1.495_n4_generated_crystals_cif__gen_3,5,-2.1,-2.1139252185821533,-2.222175359725952,0.0139252185821532,greedy,0,0,LiCr2O4
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_0,5,-2.1,-2.1174545288085938,-1.902867078781128,0.0174545288085936,greedy,0,0,LiMn2O4
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_0,5,-2.1,-2.122478485107422,-1.9178762435913088,0.0224784851074217,greedy,0,0,LiMn2O4
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_3,5,-2.1,-2.1237902641296387,-1.9803466796875,0.0237902641296385,greedy,0,0,LiMn2O4
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1,5,-2.1,-2.0760180950164795,-2.0493369102478027,0.0239819049835205,greedy,1,1,LiMn2O4
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3,5,-2.1,-2.124814748764038,-2.176752805709839,0.0248147487640379,greedy,1,1,LiCr2O4
