id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_0,3,-2.1,-2.125753879547119,-2.0294673442840576,0.025753879547119,dropout,1,1,LiMn2O4
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0,3,-2.1,-2.1264944076538086,-1.953479528427124,0.0264944076538085,dropout,0,0,LiMn2O4
job_043_Mn_fe_-1.340_n4_generated_crystals_cif__gen_3,3,-2.1,-2.12733006477356,-2.0343403816223145,0.0273300647735599,dropout,1,1,LiMn2O4
job_002_Ni_fe_-1.402_n4_generated_crystals_cif__gen_3,4,-2.1,-1.1611324548721311,-1.0625159740447998,0.938867545127869,dropout,0,0,Li(NiO2)2
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_1,4,-2.1,-3.4097204208374023,-3.188894510269165,1.3097204208374025,dropout,0,0,LiTi2O4
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_0,4,-2.1,-3.46622896194458,-3.2228002548217773,1.36622896194458,dropout,0,0,LiTi2O4
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_1,4,-2.1,-2.54605770111084,-2.8976054191589355,0.4460577011108397,dropout,0,0,LiAl2O4
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_1,4,-2.1,-1.1733263731002808,-0.9695405960083008,0.9266736268997192,dropout,0,0,Li(NiO2)2
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_3,4,-2.1,-1.1968811750411987,-1.054322361946106,0.9031188249588014,dropout,0,0,Li(NiO2)2
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_1,4,-2.1,-1.1885437965393066,-1.0687259435653689,0.9114562034606934,dropout,0,0,Li(NiO2)2
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_1,4,-2.1,-1.214114785194397,-1.0402337312698364,0.8858852148056031,dropout,0,0,Li(NiO2)2
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_2,4,-2.1,-2.1002907752990723,-2.01844334602356,0.0002907752990721,dropout,0,0,LiMn2O4
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_2,4,-2.1,-2.099545955657959,-2.0183801651000977,0.0004540443420411,dropout,0,0,LiMn2O4
job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_0,4,-2.1,-2.098793029785156,-1.9871506690979004,0.0012069702148442,dropout,0,0,LiMn2O4
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_3,4,-2.1,-2.0987913608551025,-2.0107548236846924,0.0012086391448975,dropout,0,0,LiMn2O4
job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_1,4,-2.1,-2.1016321182250977,-2.02649188041687,0.0016321182250975,dropout,1,1,LiMn2O4
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_1,4,-2.1,-2.0968668460845947,-1.9281095266342163,0.0031331539154053,dropout,0,0,LiMn2O4
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_2,4,-2.1,-2.103292465209961,-1.995753526687622,0.0032924652099608,dropout,0,0,LiMn2O4
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_0,4,-2.1,-2.104355335235596,-2.018557071685791,0.004355335235596,dropout,0,0,LiMn2O4
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_1,5,-2.1,-3.3287174701690674,-3.220386028289795,1.2287174701690673,dropout,0,0,LiTi2O4
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_1,5,-2.1,-1.211060881614685,-0.9855294227600098,0.888939118385315,dropout,0,0,Li(NiO2)2
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0,5,-2.1,-3.2987897396087646,-3.163670063018799,1.1987897396087646,dropout,0,0,LiTi2O4
job_189_Mg_fe_-1.493_n4_generated_crystals_cif__gen_1,5,-2.1,-2.323720216751098,-2.177410125732422,0.2237202167510981,dropout,1,1,LiMg2O4
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_1,5,-2.1,-0.9927513599395752,-0.9765410423278807,1.107248640060425,dropout,0,0,Li(NiO2)2
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_0,5,-2.1,-1.026100754737854,-0.9966152906417848,1.073899245262146,dropout,0,0,Li(NiO2)2
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_1,5,-2.1,-1.02888822555542,-1.060167908668518,1.0711117744445802,dropout,0,0,Li(NiO2)2
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_1,5,-2.1,-3.3362295627593994,-3.1939706802368164,1.236229562759399,dropout,0,0,LiTi2O4
job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_2,5,-2.1,-2.099545478820801,-2.008341789245605,0.0004545211791993,dropout,0,0,LiMn2O4
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_3,5,-2.1,-2.1005301475524902,-1.951714038848877,0.0005301475524901,dropout,0,0,LiMn2O4
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_1,5,-2.1,-2.1006574630737305,-1.9251861572265625,0.0006574630737303,dropout,0,0,LiMn2O4
