candidate_id,group_key
1218675,Mn-Nd-O-Sr
1218747,As-Cu-Mn-O-Sr
1218788,B-Mn-O-Sr
1218815,Cr-Gd-Mn-O-Sr
1218911,Mn-O-Ru-Sr
1219299,Bi-Mn-O-Sc
1221189,Ca-F-Mn-Na-O-Si-Ti-Zr
1221227,Co-Mn-Na-Ni-O
1221274,Ca-H-Mn-Na-O-Si
1221366,B-Mn-Ni-O
1221663,B-Mn-O-Zn
1221712,Ag-Cu-Mn-O
1221788,B-Co-Mn-O
1221792,Cd-Mn-O-Te
1221830,Al-B-Mn-O-Pb
1221913,Be-Mg-Mn-Na-O-Si-Sn
1221941,C-Mn-O-Re
1221942,Bi-Mn-O-Sb
1222018,Cr-Fe-Mn-O
1222044,Bi-Cl-Mn-O-W
1222064,Mn-Nb-O
1222244,C-Cu-Mn-O
1222245,Bi-Fe-Mn-O
1222510,Co-Li-Mn-Ni-O
1222576,Al-Fe-H-Mn-O-P
1222893,Bi-La-Mn-O
1223013,Bi-Fe-La-Mn-O
1223238,Ag-La-Mn-O
1223358,As-C-Mn-O
1223644,La-Mn-O-Zn
1224833,Co-Gd-Mn-O
1225171,Al-Fe-Mn-O-P
1226407,Co-Dy-Mn-O
1226446,Cs-Mn-O-P-Zn
1226784,Ce-Mn-O-Se
1227160,Ca-Mn-O-Tm
1227173,Ca-La-Mn-Nb-O
1227180,Ca-Lu-Mn-O
1227209,Bi-Ca-Fe-Mn-O
1227223,Ca-Cu-Mn-O-V
1227234,Ca-Cu-Mn-O-Ru
1227302,Ca-Mn-O-Tb
1227378,Ba-Bi-Mn-O-Ti
1227467,Ca-La-Mn-Nd-O
1227517,Ca-Mn-Ni-O-Pr
1227519,Ca-Mn-Nb-O
1227572,Bi-Ca-Ho-Mn-O
1227575,Ca-Mn-O-Ru
1227616,Ca-Mn-Nd-Ni-O
1227712,Ba-Mn-O-Sr
1227724,Bi-Ca-Mn-O
1227749,Ca-Fe-Mn-O-Si
1227754,Ca-Ho-Mn-O
1227761,Ca-Mn-O-Sm
1227783,Ba-Mn-O-Sr
1227840,Ba-Co-Mn-Nd-O
1227846,Ca-Ir-La-Mn-O
1227855,Ba-La-Mn-O-Ru
1227874,Ba-Co-Mn-Nd-O
1227877,Al-Ca-Mn-O-Si
1227919,Ba-La-Mn-O-Pr
1227926,Ca-Mn-O-Y
1227930,Ba-La-Mn-O-Sm
1227954,Ca-Fe-Mn-O-Sb-Si
1228000,Ca-H-Mn-O-Si
1228074,Ba-Ir-Mn-O
1228080,Ba-La-Mn-O
1228163,As-Ca-H-Mn-O-Zn
1228205,Ba-Ca-Mn-Mo-O
1228289,Ba-Cu-Mn-Nd-O-Ti
1228293,Ag-As-Ba-Mn-O
1228330,Ba-Cl-Co-Mn-O
1228475,Ba-Co-Mn-O
1228499,Ba-Fe-Mn-O
1228618,Ba-Mn-O-Pt
1228678,Ba-Mn-O-Ru
1228733,Ba-Cl-Mn-O-Si
1228743,Ba-Cu-Mn-O-P
1228797,Ba-Cl-Mn-O-Ru
1233081,Ba-Ca-Mn-O-P
1233090,Ag-Ca-Mn-O
1233094,Ca-Ga-Mn-O-Sr
1233273,Ba-F-Mg-Mn-O
1233368,Ca-Cd-Mn-O
1233415,Ba-F-Mg-Mn-O
1233420,Ca-F-Mn-O
1233500,H-K-Mg-Mn-O-P
1233854,Ba-Mg-Mn-O-P
1233975,Ga-Mg-Mn-O-Sr
1234332,F-Mg-Mn-O
1234487,Ca-Cu-Mn-O-S-Sr
1234758,Cl-Cs-H-Mg-Mn-O
1234827,Cr-Mg-Mn-O-P-V
1234849,Mg-Mn-O-Sr
1235162,Ba-Li-Mn-O
1235597,Cd-Li-Mn-O
1236005,Ba-Li-Mn-O-P
1236297,Ga-Li-Mn-O-Sr
1237102,Bi-Fe-Mn-Nd-O
1247579,Ca-Cr-Mn-O-Sr
