candidate_id,group_key
22213,G13|G14
2222873,G2|Ln
2223891,G11|G2|G3
2226157,G2|G3
2226471,G1|G17|G2|G5
2226724,G2|G6
2226941,G2|Ln
2227694,G2|G3
2227745,G17|G2
2227822,G15|G2
2228426,G13|G2
2228455,G13|G2|G3
2228502,G1|G17|G2|G5
2228910,G12|G2
2228987,G15|G2|G5
2229285,G17|G2
2230022,G12|G13|G2
2230028,G2|G6|Ln
2230458,G2|G5|G9
2232382,G11|G2|G5
2233123,G1|G2|G6
2233226,G2|G5
2240013,G2|G6
2241425,G2|Ln
22533,G10|G2
23718,G1|G15|G2
23928,G1|G17
24036,G1|G17
2901884,G17|G2
39207,G10|G2|Ln
39440,G2|G9
41963,G2|G8|Ln
510487,G15|Ln
510570,G11|G2
532537,G11|G2|G5
532591,G2|Ln
532650,G13|G14|G2
540545,G1|G17
541777,G11|G2|G5
542064,G15|G16|G17
542187,G17|G2
542292,G1|G11|G15
542399,G1|G2|G8
545769,G15|G9
546339,G15|Ln
546798,G17
554449,G15
554477,G1|G2
554839,G15
555498,G2|Ln
556391,G15|G2
556632,G2|Ln
557447,G11|G2|Ln
558201,G11|G4|G6
558402,G15|G17
558651,G15|G2
558892,G15|G5
558968,G14|G15|G16|G17
558986,G14|G2
559046,G16|G17|Ln
559195,G16|G17|Ln
559604,G14|G17
560306,G1|G15
560883,G17|G2
560911,G13|G17
560912,G2|G5
560917,G13|G14|G15
560955,G16|G2
561610,G2|G9
562612,G10|G15
565428,G15
572800,G1|G17|G5
573229,G1|G17|G5
573318,G10|G14
579071,G2|Ln
616160,G14|G15|G16|G17
616555,G14|G15
623924,G14|G17
630403,G13|G2
631350,G14|G17
637244,G14|G17
637502,G14|G17
643670,G13|G14
648164,G12|G14
650943,G14|G16|G17
651122,G14|G15
651406,G13|G14|G8
651786,G14|G2
653429,G17|G8
655140,G11
683652,G13|G14|G17
683668,G13|G14|G17
683791,G13|G14|G17
684705,G2|G6|Ln
684803,G2|G6|Ln
690556,G2|G8|Ln
690564,G14|Ln
690617,G1|G13
694915,G14|G2|Ln
694988,G1|G2|G5
695044,G2|G3|G4
696630,G1|G17
697820,G13|G2|Ln
699041,G2|G6|Ln
699691,G15
703684,G1|G15|G17
704255,G14|G8
705288,G14|G9|Ln
706246,G2|G4|Ln
706248,G2|G6|Ln
707875,G1|G13|G14
720103,G2|G9|Ln
720196,G11|G15|G8
721172,G1|G14|G2|G8
726800,G1|G13|G14
727111,G1|G14|G15|G17
728301,G1|G14
729027,G1|G13|G16
729033,G1|G11|G16|G17
729389,G1|G17|G2
729824,G1|G14|G15|G6
731668,G15|G2
733680,G1|G14|G15
735626,G1|G15|G2
743698,G2|G4|Ln
743838,G14|G2|Ln
744084,G1|G11|G17
745107,G1|G13|G14|G2
746793,G1|G14
753545,G1|G16|G9
753882,G1|G14|G15|G5
754076,G1|G8|G9
754649,G14|G16
755012,G1|G14|G4
756399,G1|G5|G6
756893,G5|G9
757046,G1|G13|G15
757178,G1|G14|G15|G9
757199,G1|G5|G6
757236,G1|G10|G14|G15
757284,G15|G6|G9
757439,G15|G5|G9
757703,G14|G15|G9
757903,G6|G9
758211,G1|G11|G9
758256,G10|G15|G9
758293,G11|G15|G9
758445,G1|G15|G6|G9
759559,G1|G13|G15
759656,G1|G15
759748,G1|G14|G16
759934,G1|G14|G15
759967,G1|G15
759992,G15|G8|G9
760023,G1|G15
760033,G1|G15
761556,G9
764245,G2
764613,G1|G15|G8
764870,G1|G15|G8|G9
766468,G1|G14|G17|G2
766470,G1|G14|G17|G2
766498,G1|G14|G17
766510,G1|G14|G15|G8
766531,G1|G14|G15|G6
766616,G1|G14|G15
767054,G1|G10|G4
768579,G1|G13|G15
768606,G1|G14
769455,G1|G4|G6
769474,G1|G14|G15
770412,G3
770518,G1|G4|G9
770554,G14|G9
770680,G1|G13
770725,G1|G13
770761,G1|G14|G16
770765,G1|G13|G15
770842,G1|G15|G9
770859,G11|G9
770881,G2
770900,G1|G14|G15
770905,G1|G14|G15
770910,G1|G13
771061,G13|G8
771092,G1|G15|G6
771142,G1|G13|G16
771360,G1|G14|G15
771641,G15|G9
771706,G1|G13|G15
771824,G1|G14|G16
771910,G4|G9
771946,G16|G9
772101,G1|G14
772182,G1|G13|G15
772308,G1|G14|G15
772970,G1|G13|G14
773432,G1|G14|G15
773605,G1|G13
774293,G1|G4|G9
774294,G1|G5|G9
774604,G1|G6|G9
774791,G1|G16|G6
774806,G1|G15|G6
774916,G15|G6|G8
775116,G15|G6
775171,G1|G10|G15|G6
775289,G11|G15|G6
775298,G1|G14|G6
775601,G1|G15
776269,G1|G6|G9
776829,G1|G15|G6
777063,G1|G6|G8
778261,G1|G15|G4|G6
778282,G1|G13
778493,G1|G13|G8
778885,G1|G10|G6
779026,G1|G15|G6|G8
780308,G1|G13
780696,G1|G15|G2
780872,G1|G14
818613,G14|G15
820860,G14|G15|G8
831077,G1|G13|G16
849251,G15|G4|G9
850186,G1|G14|G9
850531,G5|G9
861478,G1|G15|G5
862748,G12|G15|G2
863857,G15|G9
867530,G1|G5|G6
867667,G1|G11|G6
997183,G11
