candidate_id,initialization_label_as_recorded,scope_statement,initial_MAGMOM,electronic_converged,ionic_converged,total_energy_eV,Fmax_eV_A,final_total_magnetic_moment,final_space_group,relax_outcar_path,static_outcar_path,static_outcar_sha256,selected_lower_energy_among_two,energy_difference_from_lower_eV,selection_statement
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1,state_afm,two tested magnetic initializations,0.6 5.0 -5.0 0.6 0.6 0.6 0.6,True,True,-47.77904233,0.049823436152076066,-1.0,P2/m (10),new12_dft_final/candidate_outputs/candidate_006_Mn_job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_afm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_006_Mn_job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_afm/02_static/OUTCAR,2c4ec3bce4c78f836f866f8a98a6c8e08c621d57b0e01b1f2660b77e2d670e5c,False,0.07165050999999778,
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1,state_fm,two tested magnetic initializations,0.6 5.0 5.0 0.6 0.6 0.6 0.6,True,True,-47.85069284,0.0437004140369402,7.0,P2/m (10),new12_dft_final/candidate_outputs/candidate_006_Mn_job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_fm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_006_Mn_job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_fm/02_static/OUTCAR,09a9ee01b8f06c648e385c231d959f0833df2e983e63198583e58bd78b633c93,True,0.0,lower-energy configuration among the two tested initializations
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2,state_afm,two tested magnetic initializations,0.6 5.0 -5.0 0.6 0.6 0.6 0.6,True,True,-47.64877877,0.03721805161477425,-1.0,P1 (1),new12_dft_final/candidate_outputs/candidate_009_Mn_job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2/tight_magnetic_states/state_afm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_009_Mn_job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2/tight_magnetic_states/state_afm/02_static/OUTCAR,9477545e5740e7ddc23ee6823330fa04c6c2941c3ce9b4123f2c6b839fff9ffd,False,0.020301430000003506,
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2,state_fm,two tested magnetic initializations,0.6 5.0 5.0 0.6 0.6 0.6 0.6,True,True,-47.6690802,0.04712470806275621,7.0001,P1 (1),new12_dft_final/candidate_outputs/candidate_009_Mn_job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2/tight_magnetic_states/state_fm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_009_Mn_job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2/tight_magnetic_states/state_fm/02_static/OUTCAR,8a5f448a3a47e6edf5d5a41f4d17a9ad43eaff370593791f30dd4abdd2e51952,True,0.0,lower-energy configuration among the two tested initializations
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,state_afm,two tested magnetic initializations,0.6 5.0 -5.0 0.6 0.6 0.6 0.6,True,True,-49.05314335,0.08110967585929561,1.0,P1 (1),new12_dft_final/candidate_outputs/candidate_001_Cr_job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_afm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_001_Cr_job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_afm/02_static/OUTCAR,1ae3cef2592c8e5ee562f76afe8df6bc15d41b63fcb6cbe49036bd61014a2ca3,False,0.056022720000001414,
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,state_fm,two tested magnetic initializations,0.6 5.0 5.0 0.6 0.6 0.6 0.6,True,True,-49.10916607,0.05181176520829994,5.0,P1 (1),new12_dft_final/candidate_outputs/candidate_001_Cr_job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_fm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_001_Cr_job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1/tight_magnetic_states/state_fm/02_static/OUTCAR,1dca4e9b79cbbd283aa2b536afad812434795933cdad2ee0874b3e20dcab25ed,True,0.0,lower-energy configuration among the two tested initializations
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,state_afm,two tested magnetic initializations,0.6 5.0 -5.0 0.6 0.6 0.6 0.6,True,True,-49.00023776,0.04644706687187039,1.0,P1 (1),new12_dft_final/candidate_outputs/candidate_002_Cr_job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0/tight_magnetic_states/state_afm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_002_Cr_job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0/tight_magnetic_states/state_afm/02_static/OUTCAR,0705e0215b50f00bd21d70ede49bb7547b6dc9fdc34827408b265b176fc6f3d0,False,0.05871748999999937,
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,state_fm,two tested magnetic initializations,0.6 5.0 5.0 0.6 0.6 0.6 0.6,True,True,-49.05895525,0.06694417962750757,5.0,P1 (1),new12_dft_final/candidate_outputs/candidate_002_Cr_job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0/tight_magnetic_states/state_fm/01_tight_relax/OUTCAR,new12_dft_final/candidate_outputs/candidate_002_Cr_job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0/tight_magnetic_states/state_fm/02_static/OUTCAR,4e2fa5d3f0765d8cb5a9ed325a3c0f553062c0e898b3c0922e2ca44cb53cae2c,True,0.0,lower-energy configuration among the two tested initializations
