candidate_id,split,model_name,model_package_version,checkpoint_sha256,device,status,error_type,error_message,converged,steps,initial_energy_eV_atom,final_energy_eV_atom,max_force_eV_A,stress_GPa,initial_volume_A3,final_volume_A3,volume_change_fraction,min_interatomic_distance_A,rms_displacement_A,final_space_group_number,final_space_group_symbol,collapsed,relaxed_structure_cluster,merged_candidate_count,model_disagreement_eV_atom,wall_time_seconds,result_sha256
job_071_Ti_fe_-0.887_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,10,-8.535909380231585,-8.537691388811384,0.06050905319258885,1.469094864676532,69.60667268045208,70.17554621338242,0.008172686770159254,1.976762039540798,0.02515622429106468,119,I-4m2,False,CHGNET_0002,41,0.38529518502472904,0.815616175532341,aea9df8a0f643cbe67644b8631a17ec83b84af3b922839bc124cb2d80b20c1f2
job_071_Ti_fe_-0.887_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,5,-8.150986744356532,-8.152396203786655,0.04661766885442109,1.4990462750415547,69.60667268045208,69.68489975412471,0.001123844462897372,1.9957398242390585,0.01398021601061577,119,I-4m2,False,MACEMP_0002,41,0.38529518502472904,0.2980816476047039,35b473035a1ed39a12b680110d352ccd7851858bd43f6335d8ed954dc261a9bf
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,5,-6.460225786481585,-6.465375627790179,0.0875086311519478,0.6101879608189362,67.47834608987695,66.9517072396228,-0.00780456073349356,1.8539840581792895,0.029213088895569308,44,Imm2,False,CHGNET_0042,12,0.8789501105171285,0.419852152466774,e4a13d821b5aa8ade2a0af1e1380d55bc3924ea2ab34e778f3a2a497035f2010
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,13,-5.582824515717559,-5.58642551727305,0.0915229211895833,0.7767536376345466,67.47834608987695,66.34695600929065,-0.01676671326649526,1.8260802156235074,0.024743403095549923,44,Imm2,False,MACEMP_0042,12,0.8789501105171285,0.7061891369521618,569c88dc144544d99e659b9e3701e2483a5eac4b8334b841091138c74bce792d
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-6.5309889657156805,-6.536760602678571,0.09005661114539004,1.4836968293602573,70.35873103655224,69.206752762802,-0.016372925673599492,1.8821042390652887,0.023124019396925554,12,C2/m,False,CHGNET_0036,18,0.8436633012138337,0.905457578599453,012377d71a1a3a076d839379a4bdfed30c319207a37c734d796c0dbedda178c9
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,18,-5.686411101290516,-5.6930973014647375,0.030155097757714355,1.4227054077828352,70.35873103655224,68.5554066730453,-0.025630427623404617,1.8931383365323025,0.014660607326124023,12,C2/m,False,MACEMP_0036,18,0.8436633012138337,1.0812802594155073,cf2cacc63ae28b44a1169408f8ef7524fcbed5874299ed03b5f0768ced16987a
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,15,-6.529380798339844,-6.535792759486607,0.059093307510321755,1.5550424654060555,70.8655364954419,69.48896902888218,-0.019425062373559565,1.8942900396736415,0.0154728352455937,12,C2/m,False,CHGNET_0036,18,0.8442213852826042,1.2343385051935911,f651f6ed7673a3c8454de1822aa12f5c0ab75c99cedca0f75502e5a70b92a99f
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,18,-5.68441574530636,-5.691571374204003,0.023486352001536284,1.5289460083887056,70.8655364954419,68.87922497686012,-0.02802930192604336,1.891309371891685,0.014381240934330007,12,C2/m,False,MACEMP_0036,18,0.8442213852826042,1.057610098272562,d33bb9851c55d4308b31010d07135eec268fc89fdcb86b696dfe93f819e1b0ea
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-6.526247841971261,-6.531358991350446,0.09325503061725765,1.1844133293947607,73.45819988936113,72.36903494852014,-0.01482700287349037,1.8792727617976797,0.021494617040248066,8,Cm,False,CHGNET_0072,2,0.8452314905977643,0.9153180625289679,666a7a3f0b03ebd6b8a04c7bd9c4f441317979ab7abe29035bf4905d70c7cc33
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,10,-5.681304329551627,-5.686127500752682,0.07669110139409636,0.6147918069907592,73.45819988936113,71.19907782149292,-0.030753844652751883,1.8770388717088993,0.02328700123069839,8,Cm,False,MACEMP_0071,2,0.8452314905977643,0.6041946895420551,97b0268f54e7c7383ddb6752a1a70857826461899c819e07e3945410817a6ab5
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_0,development_calibration,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,2,-8.046306610107422,-8.046575273786273,0.07409292168650178,1.0943137654497233,76.1919698201367,76.2578146155977,0.0008641959988227033,1.9303345980505997,0.0028059721921317934,187,P-6m2,False,CHGNET_0073,1,0.9995403142447508,0.18805587850511074,50315869e00f1f68eb2005b03a83f256ec6e25ccadc801acc73c67fd85db5571
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_0,development_calibration,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-7.0464438738644,-7.047034959541522,0.06747593065420417,1.3911529193020855,76.1919698201367,76.49724424654703,0.004006648300745708,1.933180467493609,0.0059210127053188925,187,P-6m2,False,MACEMP_0072,1,0.9995403142447508,0.2468102965503931,d0b1b6f981f5ef1996e5c1f697244732a17527e0ba05a0904e74f34e9671fba6
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-8.081257956368583,-8.081902640206474,0.09737476603817924,0.6176603531172712,73.89932922324668,74.01382793212045,0.00154938766125845,1.9396867943724598,0.006554773933816519,10,P2/m,False,CHGNET_0023,20,0.978684034550156,0.25718146562576294,fbe0f72d1ade326849b7761523ac67f621a7c79ce1744cd8c7258786db8470f8
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,6,-7.101777222287837,-7.103218605656318,0.09881550666357986,0.3388569366226437,73.89932922324668,74.15533081587637,0.003464193725714493,1.934642154520539,0.01944002244552645,10,P2/m,False,MACEMP_0023,20,0.978684034550156,0.3414382841438055,202bcd7a01a79f30f8b49fe3445f6bd5cf6e5500855f77bfc9b4af5cb65eabb7
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,8,-8.069069998604911,-8.07141385759626,0.09917375874698338,0.4248463477167834,75.00539043803413,74.76706262085627,-0.003177475855882017,1.9457125711670074,0.018079725342831324,12,C2/m,False,CHGNET_0027,14,0.9767449916206772,0.6515338215976954,3eedb43d25e3e54a3cdf50bc4c8944295b8965555a5df9d7302cf424fc43d8b5
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,3,-7.091725632985691,-7.094668865975583,0.09001048812748082,0.8792167650307393,75.00539043803413,74.72530574495512,-0.0037341941884883045,1.9525475664485505,0.015142476146804563,12,C2/m,False,MACEMP_0027,14,0.9767449916206772,0.2034825999289751,1b542759b5cb9efbb602da80873edfb5655444ec3a49b5e013310e2beff274a9
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,12,-8.026532854352679,-8.02936063494001,0.08486638312925215,0.7818581470750576,68.18268959028352,69.23563609192048,0.015443017985418583,1.854098541718537,0.03350028241904278,8,Cm,False,CHGNET_0050,15,0.9527367311631707,0.9814061131328344,d4a465df9c513d4ac8b291925f4b7953c89d20cb1e0567eefce87fd7d02c1290
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-7.075612633280675,-7.07662390377684,0.0921191659598683,1.0229611884145016,68.18268959028352,68.30114669323163,0.0017373486387810555,1.8769871855694134,0.011003570615232959,8,Cm,False,MACEMP_0049,15,0.9527367311631707,0.24130852706730366,13843e096158a54223ac89f25923e3f8e22a99e93e805bd7911180c2f82679eb
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,7,-7.709825788225446,-7.711929866245815,0.08242844215909462,0.8177208403272155,75.34544795476612,75.56327163608385,0.0028909998842732154,1.9115018457148978,0.01325360710624659,1,P1,False,CHGNET_0012,15,0.8657318904359474,0.573662843555212,4741876dbea0b99f1ec45c62b14268874b25815a5ac7ce1a93aa7db5807bfc74
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,6,-6.844466133898101,-6.846197975809868,0.09775511445224884,0.7395488872444548,75.34544795476612,75.5487017515882,0.0026976254351041007,1.9123921770781127,0.012278915473291251,1,P1,False,MACEMP_0012,15,0.8657318904359474,0.3654897529631853,874e5268787e906cd06ce75f304401de218b3caffc17af2b843db7133bbcd36e
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,15,-7.656838008335659,-7.670628683907645,0.09905008360212433,1.2999738559580594,77.90995225349819,78.61697934100803,0.009074926463943367,1.910239739184214,0.05428173597950342,1,P1,False,CHGNET_0074,2,0.87759731447718,1.1536770854145288,3fa1d87da1e8be441e19f2938d94529fe85802bb00618a31a19c1d726b74f2da
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,18,-6.780978660257076,-6.793031369430465,0.09157862200550716,1.2003200832039553,77.90995225349819,78.4323288151369,0.006704875905186425,1.8979342024298065,0.041521008015357505,1,P1,False,MACEMP_0073,2,0.87759731447718,1.093961102887988,f713570ca1f81d902dccbd29f256a33e0bf64f2533549d84a2ac15e5b3beebc3
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,4,-7.720547267368862,-7.721887860979352,0.0900188539210336,0.8979095141622438,73.93804569285764,74.36035556754071,0.005711672126652578,1.9244770569600835,0.011947405465205528,2,P-1,False,CHGNET_0013,35,0.868062228855206,0.3391468245536089,5d7340200f50ab3fb7a955879ed4f63b9ca71f099a9fc4062712cea5bf355dce
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,9,-6.8515892407811325,-6.853825632124146,0.06465151540382606,0.5674553758447326,73.93804569285764,75.34100830115018,0.01897484028886187,1.9154397842075166,0.011158827207919874,2,P-1,False,MACEMP_0013,35,0.868062228855206,0.5493134893476963,a531cbef6e85a22a28e1ecfe5cb2d5496103de563f058361398441d476eab7eb
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-6.5326739719935825,-6.5405104500906805,0.09786179687090217,1.4838062034608834,69.81290947524838,68.52889682643372,-0.01839219506056955,1.8827055011292597,0.028841590299879854,12,C2/m,False,CHGNET_0031,25,0.8418178399439542,0.8691116701811552,bd55430909d8349b01f8ea774266015f3ac059659ffabe7b96e96e69eedf21e0
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,20,-5.690449315419682,-5.698692610146726,0.041332158053421886,1.4776970922878694,69.81290947524838,67.39055683308158,-0.034697775244929785,1.8972604380610225,0.012078571550211671,12,C2/m,False,MACEMP_0031,25,0.8418178399439542,1.2198351845145226,4b1948f29687702bee8d74829564ea12a62eeee8b0a629ef80a05b0f7c93b1b0
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,31,-6.401343754359654,-6.427655901227679,0.09992798453221044,0.5359793495088637,69.74505736474187,69.6825371328228,-0.0008964109326358161,1.7044302091935113,0.05904232377410925,160,R3m,False,CHGNET_0075,1,0.8879472478419119,2.5636396165937185,c4aef7541772d85f3abd8ff9928ad2db053f1d69f2aa7ce27995b128cf92dfd2
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,21,-5.522416612727012,-5.539708653385767,0.09876061297498558,0.5915048714581115,69.74505736474187,70.0372178714193,0.004188977939318939,1.7251858849716486,0.06862037183528825,160,R3m,False,MACEMP_0074,1,0.8879472478419119,1.2572592664510012,45173fafd14941c4f9011be1a819f4ca882b3a1fb9c170c44aa460a218efe5f6
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,4,-6.535463060651507,-6.536782400948661,0.08063536231468972,1.1361711442307407,68.29788071134435,67.9535901151652,-0.005041014341781169,1.8989478467866843,0.012150571405507873,12,C2/m,False,CHGNET_0036,18,0.8445019909284435,0.34470838494598866,67cba3e4d0d42b855027683925352213336f90350fa9ef352f1df447f67e3163
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,5,-5.690757260359087,-5.692280410020217,0.09239790550265137,0.9306853364333253,68.29788071134435,67.75127580240424,-0.008003248464623525,1.8928909416723043,0.015186078959827914,12,C2/m,False,MACEMP_0036,18,0.8445019909284435,0.3005365617573261,250f14f080276d05105549a190c71221e26c19023ca5627331d7e6fce41de2f5
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-6.533443995884487,-6.5408428737095425,0.08751222616304076,1.056669975400671,69.89015494186356,68.65762885447047,-0.01763518893924798,1.886203756832354,0.029059675754010743,12,C2/m,False,CHGNET_0031,25,0.8434244132155451,1.0258842669427395,49af9af774b698cc9cd8e96e5f235c2e892c0a967a52f486ec750217c23bab96
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,12,-5.69080390509923,-5.6974184604939975,0.100387115710288,1.5426472014547215,69.89015494186356,68.36712092841641,-0.02179182482445552,1.895631396789019,0.024000801024842738,12,C2/m,False,MACEMP_0031,25,0.8434244132155451,0.7201932705938816,f6bede26b35a373ec16749424c648f5226b61a38b0f8460daeb522201c853440
job_076_Mg_fe_-1.074_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,13,-5.455225263323102,-5.461098807198661,0.053566901956236014,1.375660435162677,76.91469229415402,77.89553218259375,0.012752308553593217,2.023580596004956,0.049584593903419696,119,I-4m2,False,CHGNET_0020,15,0.39532195347306764,1.087531678378582,1ef29c24a36a14e642fa4bcbc2c945e1628dcf52b3e817de17866a182c455914
job_076_Mg_fe_-1.074_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,3,-5.065327288489285,-5.065776853725593,0.09363952754996868,1.2535783744444098,76.91469229415402,76.84110842415551,-0.0009566945898593637,2.0472287669597424,0.004084527348790113,119,I-4m2,False,MACEMP_0020,15,0.39532195347306764,0.1884483601897955,611c21505415cfc2c37c138a0f4fe34d828bec80149056e67deb9cb72680f47f
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,12,-5.815858568464007,-5.818719591413226,0.06854239152332406,0.688037028636547,67.29110003528913,67.1501279291892,-0.0020949591554605407,1.8862981810196666,0.027244415035127215,8,Cm,False,CHGNET_0076,9,1.1181268677664544,0.9977388549596071,da822493fdd74fce0f9457a18f9f0777bc2a7b2e7bacf598e95dde67018a5b46
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,16,-4.696120563494601,-4.700592723646771,0.09247216280841132,0.9309614023048298,67.29110003528913,67.04706010325825,-0.003626630147269161,1.77457919808151,0.06659170559864067,8,Cm,False,MACEMP_0075,9,1.1181268677664544,0.9694731198251247,a28a632b7b0039e2b5d33d65bf35b96f400ee18e971d8a95bb0af7f525daa8ac
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,2,-5.913519723074777,-5.9137099129813055,0.09210156977635676,0.43570594250862166,68.50660175952542,68.52357145505611,0.0002477089082635331,1.8736369744227672,0.0025346449853049786,10,P2/m,False,CHGNET_0006,22,1.115397625538587,0.1941607240587473,a33c7713a7016c2bb8711bb073eb090b932f83f07f20b925363063db773e47ae
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,0,-4.798312287442719,-4.798312287442719,0.09337529178073468,0.4557974432907661,68.50660175952542,68.50660175952542,0.0,1.8703767147499837,0.0,10,P2/m,False,MACEMP_0006,22,1.115397625538587,0.04849342070519924,f64debcb333ea479e8cb550b24e456dcc9f584a27cc2fcd8463ea0a10382f919
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,4,-5.912294660295759,-5.913015638078962,0.08049485583043753,0.675063663709007,68.42005191530467,68.44532917445225,0.0003694422678730547,1.867839628635334,0.009623987231606124,2,P-1,False,CHGNET_0006,22,1.1169512860983009,0.34743132069706917,7a869e3d5ed7570fb277d5cbaf4fa6c9bea9a8039c84730a675b8bd39e27bbbc
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-4.79536733544358,-4.796064351980661,0.08819151289947508,0.27779976706728543,68.42005191530467,68.36902122444963,-0.0007458440826413337,1.8589951474966944,0.00887457999775348,2,P-1,False,MACEMP_0006,22,1.1169512860983009,0.2269488386809826,ef603ff44aa93b9fccd70a34d5aca472287d51ab4535b19483502774c16968d8
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-5.83503178187779,-5.83556147984096,0.08988661676556287,1.6580046772490769,67.24810557132184,67.23124892084786,-0.0002506635738028784,1.8834488385641628,0.0049742231634635715,119,I-4m2,False,CHGNET_0053,7,1.1379730785931903,0.26528565771877766,053801a6f73a2b60ab1c1557deb900873a7cd8ceb89564c149cbbb0d0f9afd04
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,9,-4.69436477480515,-4.69758840124777,0.04590677183403525,1.5640787597392056,67.24810557132184,67.83863617047611,0.00878137152172953,1.8573300635067216,0.0072969750430035675,119,I-4m2,False,MACEMP_0052,7,1.1379730785931903,0.5276872254908085,7b7a0e1745fb075ac26e4f5a2aac712538a1cc3b5d2e51da923e2535cf762c60
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-5.891385759626116,-5.89226313999721,0.09032227219288944,1.0266131369483926,69.53371702364709,69.59536732900222,0.0008866246188761195,1.8567664350966162,0.0071908876135547825,2,P-1,False,CHGNET_0005,14,1.1088775517011253,0.22380008548498154,e6bb347bbb01d5e962c0d42371463568bf7e18e2df6746f7094c70ffc82334d0
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,0,-4.783385588296085,-4.783385588296085,0.09735806678010114,1.1925008239242316,69.53371702364709,69.53371702364709,0.0,1.8436697582232495,0.0,2,P-1,False,MACEMP_0005,14,1.1088775517011253,0.04592779278755188,edbc175df9611a3a33f9b43e0925e2ff95ea7944698579dbb0f4813cb40b9e72
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,23,-5.893992832728794,-5.9019268580845425,0.055037480497017295,1.1782601036450073,70.95263007595265,67.88159582383136,-0.043282881111437965,1.8667992472253343,0.028227046101113627,12,C2/m,False,CHGNET_0026,30,1.1045834800041767,1.5385895483195782,1c544e04f70378f23973fcd784f8a5c00319f783df579997e6b8351a69d4d043
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,22,-4.786208382714809,-4.797343378080366,0.03911988088208612,1.1002917779021553,70.95263007595265,67.51997817006772,-0.04837948786691049,1.8767766680642868,0.028015388430107296,12,C2/m,False,MACEMP_0026,30,1.1045834800041767,1.227477429434657,059da438637d08eaa52bcacb94dbb2498291c39eb84f1437db66fb22c80f9683
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-5.91167231968471,-5.912653241838727,0.08871376707506085,1.130869260815397,67.6687530070645,67.86522933156047,0.002903501479855297,1.8648107492072568,0.00790940215921693,2,P-1,False,CHGNET_0006,22,1.1168130665035951,0.2737569957971573,41e5a2fc4834390637938e7e027920fdfde03ae943c333707aff3f3c84019c1c
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,3,-4.795005640355238,-4.795840175335132,0.0908752684330071,0.8986776155709899,67.6687530070645,67.81939502866196,0.0022261681337873984,1.8593066584775504,0.007276772319982523,2,P-1,False,MACEMP_0006,22,1.1168130665035951,0.18973120488226414,4356ecab3012f8b57410f429911f8f50ee7dcb137be778b384a16a2d33603099
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,0,-8.03237806047712,-8.03237806047712,0.05585151969387938,1.171563066285797,70.59072882106707,70.59072882106707,0.0,1.9519270467092897,0.0,44,Imm2,False,CHGNET_0022,15,0.9536310981746441,0.06048915907740593,7f79a1c143e92a9f5cf57b8120b8699e00c1750839490d8eb782f4dbb84c9067
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-7.077584812536592,-7.078746962302476,0.07999915381050107,1.1235673468744332,70.59072882106707,70.29860875834335,-0.004138221372727124,1.9548762313021981,0.010390783957861558,44,Imm2,False,MACEMP_0022,15,0.9536310981746441,0.246165094897151,db68086e62fe035231b414e10a7216af080a915d17082b64e3fc4cd2850edfbc
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-8.037420000348773,-8.041722978864398,0.09435179695380363,0.780284383583511,73.40525170738749,74.82194836897868,0.019299663561382685,1.8937448316413985,0.023056980810677537,25,Pmm2,False,CHGNET_0077,1,0.9322434879569377,0.916530841961503,339ca9acaf4088d0a83399fb7e3b0994e0a2c0e92312ed4f8dd59020a51accfe
