id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_067_Mg_fe_-0.974_n4_generated_crystals_cif__gen_1,9,-2.1,-2.5998783111572266,-2.1713287830352783,0.4998783111572265,explore,1,1,LiMg2O4
job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_0,10,-2.1,-2.1340560913085938,-2.0219147205352783,0.0340560913085936,explore,1,1,LiMn2O4
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_1,10,-2.1,-1.287858963012695,-0.9855294227600098,0.812141036987305,explore,0,0,Li(NiO2)2
job_047_Mg_fe_-0.887_n4_generated_crystals_cif__gen_3,10,-2.1,-1.859486699104309,-2.191573143005371,0.240513300895691,explore,0,0,LiMg2O4
job_223_Mg_fe_-1.268_n4_generated_crystals_cif__gen_1,10,-2.1,-1.96077561378479,-2.228058099746704,0.13922438621521,explore,0,0,LiMg2O4
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2,10,-2.1,-1.577220439910889,-1.986666798591613,0.5227795600891112,explore,0,0,LiMg2O4
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_3,10,-2.1,-2.385137796401977,-2.149548053741455,0.285137796401977,explore,1,1,LiCr2O4
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_2,10,-2.1,-2.0880472660064697,-1.9988868236541748,0.0119527339935303,explore,0,0,LiMn2O4
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_1,10,-2.1,-1.3006432056427002,-1.056857347488403,0.7993567943572999,explore,0,0,Li(NiO2)2
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_3,10,-2.1,-2.315906524658203,-2.148867130279541,0.215906524658203,explore,1,1,LiCr2O4
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_2,10,-2.1,-2.352968692779541,-2.143676280975342,0.2529686927795409,explore,1,1,LiCr2O4
job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_3,10,-2.1,-1.5014526844024658,-1.8703339099884035,0.5985473155975343,explore,0,0,LiMg2O4
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_0,10,-2.1,-2.353113412857056,-2.192210912704468,0.253113412857056,explore,0,0,LiCr2O4
job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_0,10,-2.1,-2.0505030155181885,-2.1998074054718018,0.0494969844818116,explore,0,0,LiMg2O4
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_1,10,-2.1,-2.370086193084717,-2.211752653121948,0.2700861930847167,explore,0,0,LiCr2O4
job_155_Mg_fe_-1.104_n4_generated_crystals_cif__gen_3,10,-2.1,-1.9023807048797607,-2.2088632583618164,0.1976192951202393,explore,0,0,LiMg2O4
job_021_Mg_fe_-1.413_n4_generated_crystals_cif__gen_0,10,-2.1,-1.8421143293380733,-2.307190656661988,0.2578856706619266,explore,0,0,LiMg2O4
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_1,11,-2.1,-2.242928028106689,-2.148542881011963,0.1429280281066889,explore,1,1,LiCr2O4
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_1,11,-2.1,-1.0919482707977295,-1.0738767385482788,1.0080517292022706,explore,0,0,Li(NiO2)2
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_2,11,-2.1,-2.0120997428894043,-1.9380772113800049,0.0879002571105957,explore,0,0,LiMn2O4
job_246_Al_fe_-1.026_n4_generated_crystals_cif__gen_0,11,-2.1,-2.994264602661133,-2.729271650314331,0.8942646026611327,explore,0,0,LiAl2O4
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_0,11,-2.1,-2.3073618412017822,-2.23165249824524,0.2073618412017821,explore,0,0,LiCr2O4
